Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2016-01-04,23.7091064453125,23.713608423784326,22.955186449441953,23.092467603803655,270597600
2016-01-05,23.114973068237305,23.821632614269546,23.047458842063293,23.79912787221154,223164000
2016-01-06,22.662620544433594,23.038456779406197,22.475829638610904,22.6311135619092,273829600
2016-01-07,21.706146240234375,22.534333148639544,21.70164598028158,22.20801021652656,324377600
2016-01-08,21.82093048095703,22.304790157866496,21.775920997198742,22.17876222974189,283192000
2016-01-11,22.17425537109375,22.293532022104593,21.906444365766593,22.273278273971293,198957600
2016-01-12,22.49607276916504,22.660360572183475,22.24401531098637,22.62885360453626,196616800
2016-01-13,21.91770362854004,22.772897603259665,21.89744987482916,22.577102732378627,249758400
2016-01-14,22.397056579589844,22.613106875133813,21.546364765015802,22.04597785408347,252680400
2016-01-15,21.859188079833984,21.989717982749493,21.460848837421395,21.649890724125214,319335600
2016-01-19,21.75341796875,22.201268720326865,21.49235813478439,22.14725699216228,212350800
2016-01-20,21.782669067382812,22.09774055868971,21.024247186087106,21.40233263225508,289337600
2016-01-21,21.672393798828125,22.02797277549586,21.366324558328266,21.843431179047542,208646000
2016-01-22,22.82465171813965,22.83365395617753,22.138247808514276,22.196759780258493,263202000
2016-01-25,22.37905502319336,22.84941043244113,22.327292576954793,22.84715944338687,207178000
2016-01-26,22.502832412719727,22.7031275176358,22.070735223485162,22.48932991211915,300308000
2016-01-27,21.024246215820312,21.746659108426698,21.006241738976197,21.61387995495452,533478800
2016-01-28,21.175031661987305,21.271803587071275,20.792445939749225,21.107517443534352,222715200
2016-01-29,21.906448364257812,21.906448364257812,21.233546820430533,21.33256974138231,257666000
2016-02-01,21.701648712158203,21.76466266143647,21.46984666288399,21.710650950198147,163774000
2016-02-02,21.262800216674805,21.61387891320668,21.217789026733964,21.47434679989208,149428800
2016-02-03,21.683639526367188,21.793913913652435,21.1727750768204,21.379821355764413,183857200
