Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2016-01-04,47.77072525024414,47.77072525024414,46.54158809237248,47.35229593324321,53778000
2016-01-05,47.98865509033203,48.285042924652224,47.54407500154197,47.88404859744857,34079700
2016-01-06,47.11693572998047,47.42204277124557,46.75952709478159,47.35230287882574,39518900
2016-01-07,45.47807693481445,46.62876168212536,45.39090540981812,45.940095328360506,56564900
2016-01-08,45.617549896240234,46.445689236415,45.46063851432964,45.652416505813676,48754000
2016-01-11,45.59141159057617,46.070861723599535,44.859159329554274,45.77447382448636,36943800
2016-01-12,46.009830474853516,46.288783336759266,45.382188198255776,45.992395505311855,36095500
2016-01-13,45.01606750488281,47.134368416338795,44.71967962724013,46.89900127891247,66883600
2016-01-14,46.297515869140625,46.56774966171173,44.95505275474138,45.329896394805864,52381900
2016-01-15,44.44943618774414,45.303729690053395,43.88281135159137,44.72838903236021,71820700
2016-01-19,44.07460021972656,45.05093534291781,43.63873590977216,44.876588953859894,43564500
2016-01-20,44.27509307861328,44.789413047137614,42.80186972662334,43.568991768319734,63273000
2016-01-21,44.004852294921875,44.96375559687273,43.847940905973196,44.45815149350916,40191200
2016-01-22,45.58268356323242,45.61755350094132,44.68480095681997,44.81556156053818,37555800
2016-01-25,45.14682388305664,45.896510992701444,45.02478241411551,45.27758117461616,34707700
2016-01-26,45.47807693481445,45.713444042761196,44.93760616400001,45.14682247952395,28900800
2016-01-27,44.64991760253906,45.50421080379911,44.47557130474784,45.33858032447688,36775200
2016-01-28,45.382198333740234,45.512955646434904,44.67609687381684,45.20785192476618,62513800
2016-01-29,48.02354049682617,48.02354049682617,47.07335595654001,47.70971759172153,83611700
2016-02-01,47.6922607421875,48.02351847068571,47.50919857329902,47.840456301797225,44208500
2016-02-02,46.20161437988281,47.299990918954066,45.896510709413185,47.22153521435036,56313800
2016-02-03,45.4693603515625,46.54158605290087,44.68480333820249,46.41954458979608,57559800
2016-02-04,45.32988739013672,46.03598875623552,44.780697438726534,45.41705892035007,46987100
2016-02-05,43.72591018676758,45.32989108111457,43.20287431213789,45.2775861634992,62009000
