Date,Close,High,Low,Open,Volume
,NVDA,NVDA,NVDA,NVDA,NVDA
2016-01-04,0.7886258959770203,0.7937420750543172,0.780586152806643,0.7866768919720291,358076000
2016-01-05,0.8012946248054504,0.8146942165951886,0.7917930992501232,0.8034872979533557,490272000
2016-01-06,0.7681610584259033,0.7917930059500291,0.759146755908571,0.7881385511341392,449344000
2016-01-07,0.7377075552940369,0.7540306529097975,0.7279623608357139,0.7489144156541989,645304000
2016-01-08,0.7218716740608215,0.7479399078476348,0.7204098919991024,0.7472090168167752,398472000
2016-01-11,0.7230897545814514,0.7282059915676998,0.7101774437588103,0.7226025326398221,409372000
2016-01-12,0.7352712750434875,0.745990972424831,0.7301550954425732,0.7360021661415609,469356000
2016-01-13,0.7128574252128601,0.745747289093922,0.7121265341856726,0.7408746628841407,481672000
2016-01-14,0.6984831690788269,0.7065229104190884,0.6777747303331642,0.6982395000694751,600236000
2016-01-15,0.660477340221405,0.6785058917375466,0.6490268090402361,0.6704661471915168,841452000
2016-01-19,0.6658368706703186,0.6931232668657958,0.6631569183802931,0.674120222273582,457140000
2016-01-20,0.6694913506507874,0.6780183723147675,0.6443976236998741,0.6531682562987846,481180000
2016-01-21,0.6772876381874084,0.6877636659267492,0.6629135441590299,0.6768004162047765,481456000
2016-01-22,0.6931235194206238,0.6977524768031707,0.6887381730311803,0.6901999551609949,257996000
2016-01-25,0.6923925280570984,0.7009195505220772,0.6909307461390347,0.6928798080583157,270728000
2016-01-26,0.6992142200469971,0.7021377843869037,0.6867891877735909,0.6938544295379662,227944000
2016-01-27,0.6909310221672058,0.7004325503449083,0.6777750958199942,0.6982398765918358,231700000
2016-01-28,0.6833782196044922,0.698970423068908,0.6699786307260088,0.6965341394624186,276776000
2016-01-29,0.7135883569717407,0.7150501392285424,0.6865456175633166,0.6892255129770518,310504000
2016-02-01,0.7138317823410034,0.7174861786496494,0.7067665425692173,0.71285728053107,289884000
2016-02-02,0.6836220026016235,0.7101775180218428,0.6787494341622583,0.7065231207351178,341908000
2016-02-03,0.6870325803756714,0.69312331811912,0.671196766796749,0.6889816420112301,326772000
2016-02-04,0.6872761249542236,0.7028683247878704,0.6804544975931741,0.6880069575889656,348140000
2016-02-05,0.6439104080200195,0.6901998592412719,0.6419614041748587,0.6826473967342876,600428000
2016-02-08,0.6144315004348755,0.6373325610843681,0.6054171963082122,0.6341653857070213,608852000
2016-02-09,0.6210094094276428,0.6468340322575817,0.6041990318728647,0.6071225959991197,425372000
2016-02-10,0.6195477247238159,0.6429360671524527,0.6161369380975905,0.6249075737690297,335800000
2016-02-11,0.616380512714386,0.6227148635521851,0.6037118110387879,0.6037118110387879,340144000
2016-02-12,0.6268565654754639,0.628074736723494,0.6029809434016127,0.6261256743437662,340816000
2016-02-16,0.6575536727905273,0.6585282328929546,0.6339217229757582,0.6358707270094238,485352000
2016-02-17,0.6738770604133606,0.6802114128317186,0.6631573602812404,0.6658373143570776,771468000
2016-02-18,0.7318605780601501,0.7547616997313982,0.7284497912428174,0.7291806824301896,1068660000
2016-02-19,0.7416055798530579,0.7481835993278476,0.7223589176635817,0.7279623770109684,525628000
2016-02-22,0.7679175138473511,0.7764445377427859,0.7508635241420797,0.7523253063053654,449668000
2016-02-23,0.7698664665222168,0.7771753182128138,0.7581722689659077,0.7618267238540012,369380000
2016-02-24,0.7752264142036438,0.7764445854430855,0.7455037213713684,0.7666994478699594,336852000
2016-02-25,0.7769317030906677,0.7808297692133387,0.7630448897231976,0.7781498741664498,349616000
2016-02-26,0.771815299987793,0.7825349351499765,0.7640191700049811,0.780585931697062,361964000
2016-02-29,0.766802966594696,0.7829410359245255,0.7663139695224097,0.7729158963760273,323344000
2016-03-01,0.8007907271385193,0.8007907271385193,0.7675364795155549,0.768759088725424,348700000
2016-03-02,0.8054366111755371,0.8083708270808424,0.7949224152444924,0.796389523197145,233812000
2016-03-03,0.7983455061912537,0.8078815891345004,0.7875867558340752,0.8044583768832215,302004000
2016-03-04,0.7959004640579224,0.8051920498719767,0.7897875341639555,0.8044584959528118,175304000
2016-03-07,0.7907657027244568,0.7968786335159277,0.7804960046455662,0.7914992567513225,239968000
2016-03-08,0.7763392925262451,0.7873425454139127,0.7738941316953448,0.7826967223460324,274940000
2016-03-09,0.7758499383926392,0.7844079682148756,0.7658247427901831,0.7831854175105015,222788000
2016-03-10,0.7746273279190063,0.7848970219833801,0.7589783174900795,0.7804956995427031,286084000
2016-03-11,0.7878313064575195,0.7880758632753692,0.7768281151651768,0.7861197002186489,277400000
2016-03-14,0.7897873520851135,0.7929660655695954,0.7804957101159493,0.7841634788662001,190312000
2016-03-15,0.7858752608299255,0.7907655813938678,0.7719378530524121,0.7856307622908942,226216000
2016-03-16,0.8093487620353699,0.8120384789902148,0.7763390710852026,0.7800068404339839,363644000
2016-03-17,0.8025025725364685,0.8103270522818682,0.791499319557593,0.8064148415577849,353680000
2016-03-18,0.8267094492912292,0.8374681423425968,0.8069036111746392,0.8120384883219416,545512000
2016-03-21,0.8291546106338501,0.8293991091611881,0.8105713817201718,0.8193739699737265,337780000
2016-03-22,0.8276874423027039,0.8335558146098694,0.8174177470422549,0.8264648914582668,242012000
2016-03-23,0.841869592666626,0.8479824648444417,0.8276876266109763,0.8313553965554462,429008000
2016-03-24,0.8430920243263245,0.8445591320962392,0.8315997772906878,0.8342894360040533,244956000
2016-03-28,0.8516501188278198,0.855317829975667,0.8406468687898434,0.8416249212094549,265388000
2016-03-29,0.8653428554534912,0.8672989599035908,0.8460260762456314,0.8479821806957311,261812000
2016-03-30,0.8743900060653687,0.8863713070371951,0.8680325786804318,0.8685216339782001,376700000
2016-03-31,0.8712115287780762,0.8802586170126606,0.8643651025347884,0.8783025118852144,379884000
2016-04-01,0.8839260935783386,0.8844151488464711,0.8592299393331838,0.8658318648183342,348292000
2016-04-04,0.8753681182861328,0.8959075094430414,0.8719449058590528,0.8912616878364532,393940000
2016-04-05,0.8741456866264343,0.8822147217606185,0.8641204881976836,0.8675437593888695,339568000
2016-04-06,0.8753681182861328,0.8758571736173789,0.8467597513927703,0.8631423179771226,453376000
2016-04-07,0.8663209080696106,0.8775686544057761,0.8626531976497166,0.8697441200074333,378104000
2016-04-08,0.8719448447227478,0.8790358258939548,0.8633867559578828,0.8734119523164059,255936000
2016-04-11,0.8773241639137268,0.8917506238370293,0.8743899489133241,0.8770796071322222,387524000
